1 1 223.827988 0.000000 1000.000000 0.364279 225.217453 -1.753743 0.000000 0.000000 0.000000 1.650462
100 2 191.797897 0.000000 1000.000000 0.554005 191.516586 -0.272696 0.000000 0.000000 0.000000 12.669505
200 3 185.403900 0.000000 1000.000000 1.709164 184.018158 -0.323420 0.000000 0.000000 0.000000 9.249936
300 4 195.375656 0.000000 1000.000000 0.426095 195.140289 -0.190731 0.000000 0.000000 0.000000 10.233977
400 5 196.891159 0.000000 1000.000000 0.829068 196.062088 0.000000 0.000000 0.000000 0.000000 11.537195
500 6 196.887451 0.000000 1000.000000 0.620170 196.267288 0.000000 0.000000 0.000000 0.000000 8.678840
600 7 187.076736 0.000000 1000.000000 1.448250 185.628479 0.000000 0.000000 0.000000 0.000000 8.141951
700 8 181.966461 0.000000 1000.000000 0.398553 182.919327 -1.351420 0.000000 0.000000 0.000000 5.821620
800 9 199.807999 0.000000 1000.000000 0.674170 201.433640 -0.892143 -1.407662 0.000000 0.000000 5.140761
900 10 184.386520 0.000000 1000.000000 0.259232 185.484406 -1.357110 0.000000 0.000000 0.000000 3.371322
1000 11 179.135712 0.000000 1000.000000 0.683421 179.061920 -0.609630 0.000000 0.000000 0.000000 3.961697
1100 12 163.687485 0.000000 1000.000000 1.978001 167.066040 -1.755951 -3.600595 0.000000 0.000000 3.685813
1200 13 185.790405 0.000000 1000.000000 0.367952 185.906281 -0.483833 0.000000 0.000000 0.000000 4.177703
1300 14 174.844269 0.000000 1000.000000 0.476708 174.838852 -0.471302 0.000000 0.000000 0.000000 3.708112
1400 15 166.365494 0.000000 1000.000000 2.058246 164.307251 0.000000 0.000000 0.000000 0.000000 5.536264
1500 16 168.393723 0.000000 1000.000000 0.843842 171.032578 -1.339705 -2.142997 0.000000 0.000000 4.364700
1600 17 190.638443 0.000000 1000.000000 1.636239 189.978683 -0.976484 0.000000 0.000000 0.000000 5.152362
1700 18 169.282440 0.000000 1000.000000 0.260816 170.178680 -1.157051 0.000000 0.000000 0.000000 4.402848
1800 19 190.397293 0.000000 1000.000000 4.428349 186.652603 -0.683648 0.000000 0.000000 0.000000 3.566193
1900 20 200.242462 0.000000 1000.000000 0.340043 204.187943 -1.751026 -2.534495 0.000000 0.000000 4.810509
2000 21 192.108322 0.000000 1000.000000 1.131793 191.453079 -0.476540 0.000000 0.000000 0.000000 4.788301
2100 22 192.014694 0.000000 1000.000000 0.600235 191.414459 0.000000 0.000000 0.000000 0.000000 4.357265
2200 23 173.426743 0.000000 1000.000000 1.579645 172.131592 -0.284497 0.000000 0.000000 0.000000 6.812688
2300 24 185.837723 0.000000 1000.000000 1.656250 184.204071 -0.022596 0.000000 0.000000 0.000000 8.061930
2400 25 185.859039 0.000000 1000.000000 1.062351 184.915115 -0.118424 0.000000 0.000000 0.000000 6.050174
2500 26 176.636810 0.000000 1000.000000 1.145417 175.491394 0.000000 0.000000 0.000000 0.000000 9.475937
2600 27 166.268372 0.000000 1000.000000 2.430130 163.867050 -0.028803 0.000000 0.000000 0.000000 9.558043
2700 28 165.689651 0.000000 1000.000000 0.183496 165.528030 -0.021882 0.000000 0.000000 0.000000 7.541952
2800 29 185.386902 0.000000 1000.000000 0.604974 185.446091 -0.664168 0.000000 0.000000 0.000000 6.924486
2900 30 180.834015 0.000000 1000.000000 0.370957 179.995636 -0.997191 1.464616 0.000000 0.000000 7.131727
3000 31 175.932571 0.000000 1000.000000 1.050357 174.977875 -0.095653 0.000000 0.000000 0.000000 9.297110
3100 32 183.335236 0.000000 1000.000000 1.555684 182.471771 -0.692208 0.000000 0.000000 0.000000 7.672698
3200 33 188.302185 0.000000 1000.000000 2.652336 186.745895 -1.096036 0.000000 0.000000 0.000000 7.002112
3300 34 171.964676 0.000000 1000.000000 0.368246 171.596436 0.000000 0.000000 0.000000 0.000000 5.641343
3400 35 178.398453 0.000000 1000.000000 1.360995 177.860016 -0.822549 0.000000 0.000000 0.000000 5.955416
3500 36 185.796402 0.000000 1000.000000 0.636944 189.354553 -1.769161 -2.425932 0.000000 0.000000 5.314314
3600 37 174.802963 0.000000 1000.000000 1.257739 174.575546 -1.030318 0.000000 0.000000 0.000000 5.525598
3700 38 170.071579 0.000000 1000.000000 0.147178 178.528641 -2.852279 -5.751959 0.000000 0.000000 6.095211
3800 39 181.266327 0.000000 1000.000000 1.072732 169.718750 -1.343466 11.818303 0.000000 0.000000 6.994119
3900 40 169.256271 0.000000 1000.000000 0.931547 168.814453 -0.489736 0.000000 0.000000 0.000000 6.871891
4000 41 194.227432 0.000000 1000.000000 0.585799 193.992264 -0.350632 0.000000 0.000000 0.000000 7.138103
4100 42 184.465927 0.000000 1000.000000 0.584933 183.915421 -0.034425 0.000000 0.000000 0.000000 7.955153
4200 43 165.822159 0.000000 1000.000000 1.422539 164.829758 -0.430144 0.000000 0.000000 0.000000 7.446100
4300 44 161.405258 0.000000 1000.000000 0.475995 159.267334 -1.098020 2.759945 0.000000 0.000000 4.910260
4400 45 182.257935 0.000000 1000.000000 1.781836 181.280319 -1.161512 0.357292 0.000000 0.000000 4.220587
4500 46 183.193649 0.000000 1000.000000 1.340985 181.852661 0.000000 0.000000 0.000000 0.000000 5.355830
4600 47 179.606613 0.000000 1000.000000 1.342081 178.465683 -0.201159 0.000000 0.000000 0.000000 4.412631
4700 48 166.077591 0.000000 1000.000000 1.624470 165.715775 -1.262643 0.000000 0.000000 0.000000 5.169701
4800 49 156.591599 0.000000 1000.000000 1.140863 156.802307 -1.351578 0.000000 0.000000 0.000000 6.498536
4900 50 179.121155 0.000000 1000.000000 0.941008 179.386902 -1.206764 0.000000 0.000000 0.000000 5.981174
5000 51 189.731506 0.000000 1000.000000 0.961590 189.289886 -0.519976 0.000000 0.000000 0.000000 4.606653
5100 52 161.294464 0.000000 1000.000000 0.558493 160.735977 0.000000 0.000000 0.000000 0.000000 5.557750
5200 53 165.329361 0.000000 1000.000000 0.417431 165.838928 -0.927001 0.000000 0.000000 0.000000 5.955434
5300 54 191.082657 0.000000 1000.000000 3.956347 187.126312 0.000000 0.000000 0.000000 0.000000 6.171924
5400 55 176.653152 0.000000 1000.000000 1.941064 174.875473 -0.163393 0.000000 0.000000 0.000000 6.835298
5500 56 194.130188 0.000000 1000.000000 1.805839 189.384705 -1.996062 4.935712 0.000000 0.000000 5.085000
5600 57 170.929092 0.000000 1000.000000 1.538091 170.426712 -1.035702 0.000000 0.000000 0.000000 7.425003
5700 58 169.682800 0.000000 1000.000000 1.620708 169.512054 -1.449961 0.000000 0.000000 0.000000 5.430390
5800 59 180.647308 0.000000 1000.000000 1.142378 179.504929 0.000000 0.000000 0.000000 0.000000 6.628122
5900 60 179.667145 0.000000 1000.000000 0.801951 180.129837 -1.264647 0.000000 0.000000 0.000000 7.423506
6000 61 167.241272 0.000000 1000.000000 0.345011 167.343491 -0.447237 0.000000 0.000000 0.000000 7.826117
6100 62 174.145416 0.000000 1000.000000 0.854183 180.075058 -2.251500 -4.532332 0.000000 0.000000 5.237226
6200 63 156.963013 0.000000 1000.000000 1.059544 158.127869 -2.224403 0.000000 0.000000 0.000000 5.736877
6300 64 178.976669 0.000000 1000.000000 1.537414 179.727554 -2.288297 0.000000 0.000000 0.000000 3.796647
6400 65 173.082642 0.000000 1000.000000 0.850529 174.734741 -2.502617 0.000000 0.000000 0.000000 3.795601
6500 66 191.587875 0.000000 1000.000000 1.252306 191.462326 -1.126750 0.000000 0.000000 0.000000 6.053498
6600 67 178.181122 0.000000 1000.000000 0.783119 177.588867 -0.190849 0.000000 0.000000 0.000000 3.819138
6700 68 186.949249 0.000000 1000.000000 1.555643 186.223404 -0.829809 0.000000 0.000000 0.000000 6.308392
6800 69 182.015793 0.000000 1000.000000 0.122766 182.887939 -0.994920 0.000000 0.000000 0.000000 5.614048
6900 70 180.378387 0.000000 1000.000000 0.741416 180.798843 -1.161867 0.000000 0.000000 0.000000 5.339839
7000 71 168.422653 0.000000 1000.000000 1.413167 171.448608 -1.527381 -2.911746 0.000000 0.000000 4.505150
7100 72 189.361710 0.000000 1000.000000 1.697410 188.343857 -0.679547 0.000000 0.000000 0.000000 6.992641
7200 73 172.804321 0.000000 1000.000000 1.165618 172.998856 -1.360152 0.000000 0.000000 0.000000 5.998442
7300 74 181.014297 0.000000 1000.000000 3.293293 177.980057 -0.259051 0.000000 0.000000 0.000000 7.287894
7400 75 192.605438 0.000000 1000.000000 2.326349 190.780472 -0.501392 0.000000 0.000000 0.000000 5.158247
7500 76 176.744766 0.000000 1000.000000 1.168710 175.639130 -0.063082 0.000000 0.000000 0.000000 8.166248
7600 77 245.132324 0.000000 1000.000000 2.400123 173.627960 -2.492919 71.597168 0.000000 0.000000 3.793213
7700 78 183.699249 0.000000 1000.000000 0.581659 186.412415 -1.638091 -1.656731 0.000000 0.000000 4.718399
7800 79 188.075333 0.000000 1000.000000 1.183917 186.911789 -0.020368 0.000000 0.000000 0.000000 2.784216
7900 80 186.922821 0.000000 1000.000000 0.558800 187.679321 -0.805089 -0.510213 0.000000 0.000000 5.366428
8000 81 185.743469 0.000000 1000.000000 3.224727 182.839554 -0.320821 0.000000 0.000000 0.000000 4.593252
8100 82 186.444733 0.000000 1000.000000 0.797592 186.412979 -0.765844 0.000000 0.000000 0.000000 7.718836
8200 83 192.554932 0.000000 1000.000000 2.211258 181.072159 -0.662821 9.934340 0.000000 0.000000 6.704115
8300 84 184.707092 0.000000 1000.000000 0.731627 185.212326 -1.236856 0.000000 0.000000 0.000000 5.781168
8400 85 208.280090 0.000000 1000.000000 4.109259 204.192856 -0.022025 0.000000 0.000000 0.000000 5.040654
8500 86 175.012085 0.000000 1000.000000 0.906909 176.146286 -2.209872 0.168769 0.000000 0.000000 5.729895
8600 87 212.933853 0.000000 1000.000000 1.215232 195.444397 -2.513036 18.787262 0.000000 0.000000 5.251020
8700 88 179.967499 0.000000 1000.000000 1.237330 179.784363 -1.054206 0.000000 0.000000 0.000000 6.735538
8800 89 179.499817 0.000000 1000.000000 0.717479 178.802155 -0.019823 0.000000 0.000000 0.000000 6.921269
8900 90 175.717316 0.000000 1000.000000 0.403720 175.476074 -0.162481 0.000000 0.000000 0.000000 7.705064
9000 91 175.246933 0.000000 1000.000000 1.232089 174.014847 0.000000 0.000000 0.000000 0.000000 6.850745
9100 92 172.286270 0.000000 1000.000000 1.030426 171.255844 0.000000 0.000000 0.000000 0.000000 5.976539
9200 93 169.795456 0.000000 1000.000000 0.930686 168.972061 -0.107292 0.000000 0.000000 0.000000 6.122005
9300 94 177.186310 0.000000 1000.000000 0.843441 178.013031 -1.670161 0.000000 0.000000 0.000000 5.569820
9400 95 172.575058 0.000000 1000.000000 1.880231 170.853394 -0.158570 0.000000 0.000000 0.000000 8.714031
9500 96 191.211899 0.000000 1000.000000 0.524468 190.687424 0.000000 0.000000 0.000000 0.000000 5.308852
9600 97 195.279694 0.000000 1000.000000 2.018946 193.260742 0.000000 0.000000 0.000000 0.000000 5.901051
9700 98 170.504883 0.000000 1000.000000 2.221901 168.382217 -0.099231 0.000000 0.000000 0.000000 5.953615
9800 99 173.929214 0.000000 1000.000000 0.489705 174.290665 -0.851147 0.000000 0.000000 0.000000 3.590079
9900 100 182.725632 0.000000 1000.000000 1.430210 181.295425 0.000000 0.000000 0.000000 0.000000 5.700244
10000 101 169.115356 0.000000 1000.000000 1.549397 170.052826 -1.427289 -1.059572 0.000000 0.000000 6.568338
10100 102 191.201797 0.000000 1000.000000 1.365386 191.709885 -1.873470 0.000000 0.000000 0.000000 6.870388
10200 103 180.174088 0.000000 1000.000000 0.816380 180.533569 -1.175862 0.000000 0.000000 0.000000 9.211588
10300 104 181.003311 0.000000 1000.000000 3.066560 179.133514 -1.196755 0.000000 0.000000 0.000000 8.959957
10400 105 193.955872 0.000000 1000.000000 0.804658 194.881210 -1.729995 0.000000 0.000000 0.000000 7.429644
10500 106 189.391083 0.000000 1000.000000 2.358746 187.252686 -0.220357 0.000000 0.000000 0.000000 8.684128
10600 107 197.615952 0.000000 1000.000000 0.541070 197.849564 -0.774687 0.000000 0.000000 0.000000 4.520037
10700 108 196.112381 0.000000 1000.000000 1.327366 185.662933 -1.374098 10.496187 0.000000 0.000000 3.524624
10800 109 191.412079 0.000000 1000.000000 2.380192 190.174026 -1.142141 0.000000 0.000000 0.000000 4.700648
10900 110 198.857895 0.000000 1000.000000 3.140988 196.747330 -1.030419 0.000000 0.000000 0.000000 2.826371
11000 111 202.912292 0.000000 1000.000000 0.695070 204.183640 -1.966413 0.000000 0.000000 0.000000 10.027740
11100 112 188.437424 0.000000 1000.000000 0.897165 188.709579 -1.169334 0.000000 0.000000 0.000000 4.943192
11200 113 175.934113 0.000000 1000.000000 0.840124 175.572479 -0.478490 0.000000 0.000000 0.000000 5.281041
11300 114 198.147705 0.000000 1000.000000 1.216979 196.930725 0.000000 0.000000 0.000000 0.000000 4.879912
11400 115 182.195221 0.000000 1000.000000 0.519105 183.792099 -2.115979 0.000000 0.000000 0.000000 2.642997
11500 116 182.490585 0.000000 1000.000000 0.515302 181.975281 0.000000 0.000000 0.000000 0.000000 4.354282
11600 117 190.466232 0.000000 1000.000000 3.234496 187.391785 -0.160056 0.000000 0.000000 0.000000 4.119846
11700 118 211.311829 0.000000 1000.000000 2.048092 209.263733 0.000000 0.000000 0.000000 0.000000 3.790243
11800 119 201.559875 0.000000 1000.000000 0.584484 200.975388 0.000000 0.000000 0.000000 0.000000 3.860531
11900 120 205.616928 0.000000 1000.000000 1.101113 204.515808 0.000000 0.000000 0.000000 0.000000 4.195696
12000 121 195.034088 0.000000 1000.000000 1.911152 193.122940 0.000000 0.000000 0.000000 0.000000 4.890802
12100 122 174.679321 0.000000 1000.000000 1.264080 173.415237 0.000000 0.000000 0.000000 0.000000 6.168568
12200 123 173.204575 0.000000 1000.000000 1.571150 172.780655 -1.147240 0.000000 0.000000 0.000000 6.693656
12300 124 201.013275 0.000000 1000.000000 1.987673 199.191223 -0.165626 0.000000 0.000000 0.000000 6.172033
12400 125 166.033096 0.000000 1000.000000 1.209040 168.600006 -1.182354 -2.593595 0.000000 0.000000 7.656951
12500 126 212.542023 0.000000 1000.000000 1.322156 211.219864 0.000000 0.000000 0.000000 0.000000 5.514430
12600 127 187.015991 0.000000 1000.000000 1.987679 185.108215 -0.079915 0.000000 0.000000 0.000000 8.283793
12700 128 179.830093 0.000000 1000.000000 2.492963 178.214462 -0.877337 0.000000 0.000000 0.000000 7.254201
12800 129 190.515594 0.000000 1000.000000 1.234078 190.820572 -1.539061 0.000000 0.000000 0.000000 4.987104
12900 130 187.573959 0.000000 1000.000000 1.477888 187.520004 -1.423932 0.000000 0.000000 0.000000 6.884057
13000 131 196.479401 0.000000 1000.000000 1.886897 196.672119 -2.079613 0.000000 0.000000 0.000000 5.004062
13100 132 192.621307 0.000000 1000.000000 0.524545 192.690125 -0.593373 0.000000 0.000000 0.000000 5.765543
13200 133 189.758774 0.000000 1000.000000 1.934010 187.726456 -1.838172 1.936476 0.000000 0.000000 4.416792
13300 134 203.952789 0.000000 1000.000000 0.993273 184.097824 -1.996833 20.858522 0.000000 0.000000 4.836099
13400 135 187.877350 0.000000 1000.000000 1.592012 187.890869 -1.605532 0.000000 0.000000 0.000000 5.277990
