500 40.854782 0.632023 55.750599 -3.690653 -12.766197 0.929008 0.000000
1000 30.363335 0.407109 48.149887 -3.579466 -15.577776 0.963580 0.000000
1500 46.970150 0.674955 62.572842 -3.008598 -14.123572 0.854528 0.000000
2000 41.475029 0.583606 58.904942 -3.207141 -15.588202 0.781824 0.000000
2500 43.267315 1.010278 54.327560 -4.233390 -8.613083 0.775951 0.000000
3000 33.471153 0.397615 54.603703 -5.705868 -16.738422 0.914126 0.000000
3500 38.440018 1.262028 57.049622 -5.021876 -15.960215 1.110458 0.000000
4000 45.106956 0.754397 62.429409 -6.173951 -13.115887 1.212986 0.000000
4500 40.846443 0.380613 51.651390 -4.948043 -7.335150 1.097633 0.000000
5000 39.276852 0.562385 58.908710 -8.288490 -13.591496 1.685742 0.000000
500 25.803064 1.218803 50.098564 -7.934720 -18.483852 0.904268 0.000000
1000 31.872362 1.236379 54.808285 -7.336561 -18.207655 1.371913 0.000000
1500 25.574841 0.386402 48.646881 -4.929877 -19.776354 1.247790 0.000000
2000 23.996548 0.632088 48.546650 -5.360709 -21.151730 1.330251 0.000000
2500 29.996626 1.065276 57.376579 -7.256202 -22.549286 1.360258 0.000000
3000 20.678925 0.865884 49.404163 -8.665954 -22.591049 1.665882 0.000000
3500 22.379410 1.450219 49.696457 -6.224893 -24.615921 2.073547 0.000000
4000 24.697077 0.638858 47.370110 -5.273901 -19.351288 1.313296 0.000000
4500 28.010424 1.162351 49.389244 -5.733919 -17.873991 1.066738 0.000000
5000 25.618622 0.588015 55.919933 -7.178140 -24.718014 1.006824 0.000000
500 26.382242 0.601264 51.904182 -5.715292 -21.280962 0.873050 0.000000
1000 30.774387 1.104484 58.597809 -6.760254 -22.936316 0.768664 0.000000
1500 26.497440 0.586510 49.941750 -5.953906 -18.932127 0.855214 0.000000
2000 30.632175 1.056787 53.848881 -4.873206 -20.160091 0.759807 0.000000
2500 30.413042 0.363588 55.101501 -5.925037 -20.018053 0.891045 0.000000
3000 20.009317 0.366874 47.911751 -6.681531 -22.422050 0.834273 0.000000
3500 20.625370 0.635097 47.868286 -6.697780 -21.963408 0.783174 0.000000
4000 14.970274 0.961234 40.400620 -6.766661 -20.518597 0.893678 0.000000
4500 22.642834 0.756461 49.715282 -5.449817 -23.213612 0.834519 0.000000
5000 29.137518 0.488005 57.088142 -5.547993 -23.724052 0.833414 0.000000
500 26.735903 1.025496 47.163490 -4.769743 -17.801731 1.118391 0.000000
1000 30.269552 0.575108 50.693699 -4.289656 -17.719664 1.010068 0.000000
1500 42.648869 0.294689 62.992050 -2.650999 -19.028614 1.041739 0.000000
2000 36.931995 0.542933 59.173595 -2.519279 -21.318726 1.053469 0.000000
2500 28.858261 0.754495 49.085190 -2.450597 -19.745794 1.214967 0.000000
3000 41.076382 0.901371 56.869080 -3.765381 -14.042730 1.114042 0.000000
3500 42.384727 1.107417 57.021782 -3.343292 -13.552654 1.151475 0.000000
4000 23.639570 2.444669 45.736809 -4.010622 -21.630104 1.098822 0.000000
4500 46.259483 0.788682 60.772312 -2.759950 -13.609327 1.067764 0.000000
