500 39.484108 0.417226 60.028591 -4.004686 -17.905018 0.947995 0.000000
1000 30.877748 0.413177 58.277401 -7.175629 -21.519552 0.882351 0.000000
1500 35.228931 0.537561 62.153690 -9.012204 -19.368820 0.918704 0.000000
2000 39.010998 0.947537 66.411781 -5.659698 -23.678024 0.989400 0.000000
2500 42.165318 0.731751 63.574814 -5.044356 -18.003515 0.906627 0.000000
3000 32.328785 0.476010 57.038197 -6.344984 -19.838812 0.998377 0.000000
3500 36.805187 0.469929 56.460274 -6.015862 -15.127496 1.018343 0.000000
4000 42.230927 0.387608 60.932491 -4.169494 -16.067284 1.147606 0.000000
4500 39.116699 0.489747 63.323158 -5.750937 -19.949877 1.004610 0.000000
5000 42.427834 0.386906 60.028721 -5.091866 -14.160543 1.264618 0.000000
500 41.902710 1.461382 56.295540 -5.487221 -11.574606 1.207619 0.000000
1000 44.063828 0.843931 57.072815 -2.789336 -12.171544 1.107963 0.000000
1500 47.453384 1.010958 63.479374 -3.766643 -14.459618 1.189311 0.000000
2000 31.528717 0.187472 48.913368 -3.880807 -14.813297 1.121979 0.000000
2500 36.802055 0.597342 50.811867 -2.733042 -12.959056 1.084944 0.000000
3000 38.043007 2.167846 53.417412 -4.874761 -13.666244 0.998752 0.000000
3500 51.940273 0.756662 68.110237 -4.588121 -13.515221 1.176716 0.000000
4000 53.986938 0.427009 67.768837 -5.327542 -10.171253 1.289888 0.000000
4500 50.842983 0.677938 69.916870 -3.306177 -17.861214 1.415561 0.000000
5000 35.137291 0.423079 58.472275 -2.917004 -21.947786 1.106729 0.000000
500 47.939556 1.807274 59.028496 -3.222473 -10.656581 0.982840 0.000000
1000 55.503757 0.387777 68.083260 -3.373554 -10.481995 0.888263 0.000000
1500 56.857857 0.865002 64.195549 -3.990766 -5.275473 1.063541 0.000000
2000 40.132294 0.988329 53.281429 -4.385564 -10.612606 0.860707 0.000000
2500 36.174007 0.742223 51.179611 -4.796374 -11.809977 0.858525 0.000000
3000 48.242821 1.125567 61.785839 -2.347818 -13.364463 1.043695 0.000000
3500 50.611427 1.740463 60.739681 -1.566678 -11.319009 1.016968 0.000000
4000 30.318655 0.881517 46.790493 -4.149813 -14.368225 1.164686 0.000000
4500 38.980263 0.644561 50.944027 -2.854625 -11.272017 1.518318 0.000000
5000 51.183403 0.313231 66.113029 -3.841969 -12.603554 1.202665 0.000000
500 60.725864 1.477149 62.676968 -0.367488 -3.980533 0.919774 0.000000
1000 69.831421 1.797527 67.047523 0.000000 0.000000 0.986374 0.000000
1500 74.775665 1.260930 72.735405 0.000000 0.000000 0.779324 0.000000
2000 65.851334 1.304650 63.735535 0.000000 0.000000 0.811146 0.000000
2500 66.027046 0.870719 64.253006 0.000000 0.000000 0.903319 0.000000
3000 77.997643 0.441920 76.763123 -0.083053 0.000000 0.875654 0.000000
3500 77.609680 0.314254 76.405945 -0.041237 0.000000 0.930719 0.000000
4000 74.385368 0.904939 72.498878 0.000000 0.000000 0.981552 0.000000
4500 74.917770 0.654216 73.379990 0.000000 0.000000 0.883570 0.000000
5000 66.895966 0.732140 65.377907 0.000000 0.000000 0.785922 0.000000
500 48.244904 0.516570 65.086891 -3.833010 -14.593693 1.068141 0.000000
1000 26.285364 0.245216 51.895275 -6.836559 -20.015524 0.996956 0.000000
1500 32.646812 1.066214 60.456959 -7.636212 -22.315716 1.075566 0.000000
2000 36.616283 0.262551 58.614491 -4.569736 -18.695816 1.004794 0.000000
2500 30.629189 0.389893 54.157108 -7.194817 -17.617104 0.894108 0.000000
3000 34.961655 1.022752 58.311920 -6.464522 -18.822485 0.913995 0.000000
3500 45.044373 0.508035 64.966736 -3.713807 -17.603895 0.887305 0.000000
4000 33.084995 0.595077 50.819168 -2.787096 -16.375355 0.833197 0.000000
4500 46.644844 0.686488 53.805389 -1.248502 -7.482327 0.883793 0.000000
5000 36.116150 0.878405 52.662853 -2.110467 -16.151083 0.836439 0.000000
500 57.518394 0.413837 73.807983 -3.745692 -13.913975 0.956243 0.000000
1000 33.701183 0.846537 57.019432 -3.699612 -21.404114 0.938942 0.000000
1500 57.653664 0.669478 66.069939 -4.499876 -5.439086 0.853212 0.000000
2000 45.444458 0.602442 65.799210 -3.728750 -18.103485 0.875041 0.000000
2500 45.127510 2.357521 63.729984 -3.520327 -18.430935 0.991270 0.000000
3000 34.323803 0.275459 58.844147 -4.387015 -21.485188 1.076402 0.000000
3500 37.077576 0.574641 61.311577 -2.961894 -22.790449 0.943705 0.000000
4000 29.484379 0.476587 51.884808 -2.566033 -21.475176 1.164193 0.000000
4500 47.833946 1.135111 59.865513 -4.541888 -9.699169 1.074379 0.000000
5000 50.552593 0.372074 67.877319 -4.319643 -14.237276 0.860112 0.000000
500 50.558178 1.117794 61.771351 -3.231596 -9.867821 0.768454 0.000000
1000 43.888802 1.442043 62.427658 -5.972211 -14.978247 0.969557 0.000000
1500 40.401012 0.796105 57.291428 -4.201192 -14.272882 0.787553 0.000000
2000 47.043098 0.831858 58.603642 -3.757027 -9.471796 0.836420 0.000000
2500 49.224888 0.458822 60.264366 -4.045760 -8.346024 0.893485 0.000000
3000 55.016624 0.369947 67.219337 -4.244683 -9.227093 0.899111 0.000000
3500 53.721554 0.504764 71.319397 -6.390538 -12.837954 1.125889 0.000000
4000 45.401402 0.538453 62.322811 -3.768654 -14.572598 0.881388 0.000000
4500 51.830933 0.405498 62.254562 -2.668420 -8.975080 0.814369 0.000000
5000 62.483387 0.818783 67.679482 -0.902180 -6.004857 0.892160 0.000000
500 66.998711 0.484558 65.536186 0.000000 0.000000 0.977969 0.000000
1000 63.466225 0.825663 61.522938 0.000000 0.000000 1.117621 0.000000
1500 69.539185 0.515265 67.982735 -0.048363 0.000000 1.089544 0.000000
2000 58.924992 0.428028 63.901196 -3.203778 -3.325670 1.125218 0.000000
2500 55.155884 0.723334 64.842682 -4.758726 -6.499248 0.847839 0.000000
3000 42.586052 0.688236 57.491467 -6.215674 -10.225839 0.847861 0.000000
3500 43.892975 0.687035 57.989506 -4.993735 -10.518604 0.728774 0.000000
4000 42.945045 0.472920 58.797073 -3.540911 -13.665337 0.881303 0.000000
4500 53.673454 0.701196 62.078388 -4.558906 -5.404275 0.857054 0.000000
5000 39.900837 0.395311 52.275562 -3.740959 -9.746568 0.717492 0.000000
500 53.111595 1.237579 63.430954 -4.156808 -8.311457 0.911323 0.000000
1000 42.355270 0.846756 57.450432 -5.067986 -11.944841 1.070907 0.000000
1500 31.699738 0.680665 55.611286 -7.928665 -17.607168 0.943621 0.000000
2000 44.992096 0.699997 61.074772 -4.775637 -12.966863 0.959829 0.000000
2500 38.788502 0.346138 58.977772 -5.520628 -15.910177 0.895398 0.000000
3000 51.701653 1.313797 69.881340 -5.134413 -15.221651 0.862580 0.000000
3500 43.358074 0.749878 62.483425 -6.537316 -14.472848 1.134934 0.000000
4000 40.082623 0.862506 60.440979 -5.959062 -16.090687 0.828885 0.000000
4500 53.710865 0.688217 64.886856 -3.218213 -9.698578 1.052581 0.000000
5000 36.482372 0.546516 60.808678 -6.413390 -19.383522 0.924091 0.000000
500 53.386776 0.631999 72.084747 -5.468722 -14.852558 0.991309 0.000000
1000 44.615860 0.891070 61.672173 -4.718550 -14.322794 1.093957 0.000000
1500 35.406879 0.422983 51.126270 -5.647113 -11.660254 1.164997 0.000000
2000 40.707390 1.196382 54.286457 -3.468673 -12.765966 1.459191 0.000000
2500 48.047218 0.883350 63.340809 -2.902898 -14.735413 1.461368 0.000000
3000 69.962677 0.234516 68.980812 0.000000 0.000000 0.747355 0.000000
3500 55.837791 1.046461 66.596718 -3.349380 -9.546350 1.090338 0.000000
4000 57.988483 0.467194 68.100471 -3.526582 -8.146530 1.093930 0.000000
4500 55.748070 0.858810 72.796555 -4.141065 -14.811844 1.045615 0.000000
5000 42.437096 0.444259 60.469402 -6.414820 -13.238321 1.176573 0.000000
500 59.274353 0.778020 57.662785 -0.203894 0.000000 1.037444 0.000000
1000 38.465607 0.440349 56.919758 -2.351528 -18.092789 1.549815 0.000000
1500 43.641182 1.123758 60.655643 -3.237172 -16.461651 1.560604 0.000000
2000 33.717155 0.403316 51.370518 -3.060909 -15.879900 0.884133 0.000000
2500 28.492508 0.351517 48.462555 -4.777555 -16.494890 0.950881 0.000000
