1000 6 6
1500 6 6
2000 6 6
2500 6 4
3000 6 3
3500 6 5
4000 6 5
4500 6 5
5000 6 6
500 5 4
1000 6 4
1500 5 5
2000 6 4
2500 6 5
3000 6 4
3500 6 5
4000 5 4
4500 6 5
5000 6 5
500 6 4
1000 6 5
1500 5 3
2000 6 4
2500 6 3
3000 6 3
3500 6 4
4000 5 5
4500 6 5
5000 6 3
500 6 5
1000 6 4
1500 5 5
2000 6 5
2500 6 4
3000 6 4
3500 6 5
4000 6 4
4500 5 3
5000 6 6
500 6 6
1000 6 5
1500 6 5
2000 6 6
2500 6 6
3000 6 6
3500 6 5
4000 5 4
4500 6 5
5000 5 4
500 5 5
1000 5 3
1500 5 3
2000 5 4
2500 4 4
3000 5 4
3500 5 4
4000 5 5
4500 5 5
5000 5 4
500 6 3
1000 5 3
1500 6 2
2000 6 3
2500 6 3
3000 6 3
3500 6 3
4000 6 5
4500 6 3
5000 6 4
500 6 4
1000 6 4
1500 6 4
2000 6 3
2500 6 4
3000 6 4
3500 6 5
4000 6 5
4500 6 5
5000 6 5
500 6 6
1000 6 6
1500 6 6
2000 6 5
2500 6 6
3000 6 6
3500 6 6
4000 6 5
4500 6 5
5000 6 5
