500 66.713326 0.653345 65.035843 0.000000 0.000000 1.024138 0.000000
1000 61.508644 2.475652 60.067863 -2.023746 0.000000 0.988875 0.000000
1500 69.354935 0.387226 68.118538 0.000000 0.000000 0.849176 0.000000
2000 67.037132 0.575706 65.361244 0.000000 0.000000 1.100184 0.000000
2500 74.522972 0.952912 72.811584 0.000000 0.000000 0.758475 0.000000
3000 70.637581 0.436243 69.286224 -0.055024 0.000000 0.970138 0.000000
3500 74.071030 0.938525 72.645943 -0.320101 0.000000 0.806663 0.000000
4000 54.655579 0.502379 64.837921 -0.956139 -10.640270 0.911687 0.000000
4500 71.294456 1.086452 70.281250 -0.967404 0.000000 0.894166 0.000000
5000 70.771965 0.551806 69.337524 0.000000 0.000000 0.882636 0.000000
500 61.032494 0.732481 59.456306 0.000000 0.000000 0.843710 0.000000
1000 68.853203 1.448283 66.471008 0.000000 0.000000 0.933912 0.000000
1500 60.155003 0.570249 58.569527 0.000000 0.000000 1.015229 0.000000
2000 64.588638 0.346193 63.484047 0.000000 0.000000 0.758402 0.000000
2500 71.362648 1.426608 68.695297 -0.049531 0.000000 1.290277 0.000000
3000 72.564308 0.452194 70.771423 0.000000 0.000000 1.340689 0.000000
3500 69.340263 0.868110 67.799667 0.000000 0.000000 0.672488 0.000000
4000 59.223530 0.563537 62.807373 -1.158140 -3.794145 0.804899 0.000000
4500 78.158646 0.819518 75.981277 -0.118292 0.000000 1.476143 0.000000
5000 68.815605 0.742519 67.555832 -0.661520 0.000000 1.178771 0.000000
500 70.362419 1.119743 73.996613 -3.073319 -2.572445 0.891822 0.000000
1000 84.014709 1.715957 81.269127 0.000000 0.000000 1.029625 0.000000
1500 68.535789 0.636998 67.093430 0.000000 0.000000 0.805360 0.000000
2000 67.702103 0.488879 73.004356 -0.578983 -6.371968 1.159818 0.000000
2500 73.932510 0.506123 75.453171 -0.796643 -2.099849 0.869704 0.000000
3000 69.991219 0.378315 68.628593 -0.101311 0.000000 1.085628 0.000000
3500 71.030708 0.586444 68.927078 0.000000 0.000000 1.517188 0.000000
4000 69.892258 0.734750 67.922012 0.000000 0.000000 1.235493 0.000000
4500 75.742157 0.622362 74.110725 0.000000 0.000000 1.009068 0.000000
5000 63.813126 0.352668 62.704140 0.000000 0.000000 0.756318 0.000000
500 78.115738 0.703273 76.477417 0.000000 0.000000 0.935047 0.000000
1000 64.131500 0.683289 62.385765 0.000000 0.000000 1.062445 0.000000
1500 75.983459 0.565270 74.689545 -0.398184 0.000000 1.126831 0.000000
2000 72.453438 0.468530 70.977280 -0.051246 0.000000 1.058877 0.000000
2500 69.544151 1.166071 67.361191 0.000000 0.000000 1.016894 0.000000
3000 71.442352 0.350427 70.247643 0.000000 0.000000 0.844283 0.000000
3500 59.699802 0.342446 58.368412 0.000000 0.000000 0.988943 0.000000
4000 69.175606 2.249732 66.137375 -0.131647 0.000000 0.920143 0.000000
