500 30.447477 0.902790 50.555244 -6.460424 -15.466612 0.916477 0.000000
1000 37.317467 0.531915 59.770630 -4.257075 -19.553310 0.825311 0.000000
1500 32.401955 0.471453 52.563427 -3.737802 -17.831699 0.936573 0.000000
2000 45.732098 0.943894 63.265984 -3.114577 -16.395027 1.031826 0.000000
2500 40.090675 0.475323 62.895802 -2.247236 -22.258686 1.225472 0.000000
3000 51.333599 0.779679 62.659813 -5.293169 -7.802578 0.989853 0.000000
3500 29.083239 0.739975 49.180698 -5.266024 -16.579689 1.008280 0.000000
4000 34.228825 1.256803 53.814926 -3.847696 -17.959333 0.964122 0.000000
4500 24.461706 0.434154 47.370827 -5.040585 -19.485680 1.182989 0.000000
5000 37.543079 0.674991 59.817402 -5.141968 -18.882835 1.075489 0.000000
500 50.936867 1.385342 66.395485 -6.628898 -11.197001 0.981937 0.000000
1000 41.126534 0.407333 64.963928 -7.309855 -18.062647 1.127778 0.000000
1500 55.255093 0.737998 65.638237 -3.576417 -8.812189 1.267460 0.000000
2000 55.324471 1.671049 62.953671 -3.539563 -6.741829 0.981145 0.000000
2500 62.838249 0.865206 70.755386 -1.083008 -8.762312 1.062981 0.000000
3000 73.451393 2.227432 74.146141 -1.030872 -2.994610 1.103301 0.000000
3500 63.703690 0.357870 62.588680 0.000000 0.000000 0.757142 0.000000
4000 68.473236 1.260960 66.310745 0.000000 0.000000 0.901525 0.000000
4500 68.040810 0.461547 66.642952 0.000000 0.000000 0.936308 0.000000
5000 70.274109 1.193085 68.336037 -0.135322 0.000000 0.880308 0.000000
500 82.093224 0.850068 80.250053 0.000000 0.000000 0.993101 0.000000
1000 75.268837 0.487641 73.629601 0.000000 0.000000 1.151598 0.000000
1500 72.521431 0.511527 71.021347 0.000000 0.000000 0.988553 0.000000
2000 58.262291 0.651207 60.612309 -0.099989 -4.067427 1.166191 0.000000
2500 65.176994 0.454076 63.789062 0.000000 0.000000 0.933853 0.000000
3000 58.928955 1.007459 60.654900 -1.762265 -1.969666 0.998528 0.000000
3500 61.474461 0.415427 67.356071 -1.567712 -5.606672 0.877340 0.000000
4000 70.215736 0.634131 70.454102 -1.670778 0.000000 0.798279 0.000000
4500 57.088024 1.751401 64.413734 -0.341712 -9.933409 1.198010 0.000000
5000 57.146366 1.341532 71.680931 -0.303805 -16.603369 1.031079 0.000000
500 65.540100 0.712286 70.436630 -2.634536 -3.867578 0.893295 0.000000
1000 56.759243 0.577218 72.272156 -7.383238 -9.661119 0.954229 0.000000
1500 55.965370 0.720773 70.038582 -4.832254 -10.969827 1.008095 0.000000
2000 50.609547 2.896854 56.140320 -4.693292 -4.583647 0.849308 0.000000
2500 54.183624 0.741538 59.786297 -3.479113 -3.690571 0.825474 0.000000
3000 48.112991 0.817406 53.693760 -1.937350 -5.440133 0.979308 0.000000
3500 56.592007 0.369032 55.349876 0.000000 0.000000 0.873101 0.000000
4000 58.908375 0.511729 62.782116 -2.659290 -2.711363 0.985184 0.000000
4500 30.783026 0.589716 53.244556 -6.464846 -17.740828 1.154423 0.000000
5000 36.675026 0.535544 53.982628 -5.417319 -13.422314 0.996485 0.000000
500 65.559822 0.463817 65.371063 -1.123665 0.000000 0.848607 0.000000
1000 59.336063 0.824610 70.341179 -3.105650 -9.554631 0.830558 0.000000
1500 65.171631 0.719081 70.230148 -2.014617 -4.665788 0.902808 0.000000
2000 45.199982 0.306589 59.316624 -2.487277 -13.090858 1.154902 0.000000
2500 48.802242 0.715592 64.872238 -4.365787 -13.221957 0.802158 0.000000
3000 43.492367 1.838679 57.533798 -4.096276 -12.768816 0.984980 0.000000
3500 46.245689 0.443402 58.802753 -4.738020 -9.193308 0.930862 0.000000
4000 46.096756 0.369336 62.986874 -5.132031 -13.089889 0.962467 0.000000
4500 52.852547 0.691684 62.973347 -4.414371 -7.213093 0.814980 0.000000
5000 50.360863 0.823294 61.705463 -3.430914 -9.534086 0.797106 0.000000
500 44.774075 0.622522 62.101673 -3.930082 -14.995304 0.975265 0.000000
1000 46.145340 0.553271 67.338776 -4.587756 -17.988228 0.829282 0.000000
1500 38.263897 0.252555 57.419197 -4.870859 -15.525498 0.988499 0.000000
2000 45.403606 0.574243 59.387600 -1.683761 -13.843643 0.969168 0.000000
2500 54.130245 0.268353 65.196571 -4.032853 -8.160622 0.858790 0.000000
3000 42.712112 2.220652 57.905636 -4.433987 -13.910021 0.929832 0.000000
3500 47.364273 0.415937 59.826206 -4.413819 -9.480210 1.016160 0.000000
4000 51.176235 0.290379 63.594696 -3.332245 -10.219004 0.842412 0.000000
4500 41.456249 0.540281 56.855713 -3.519074 -13.339523 0.918854 0.000000
5000 47.932102 0.793552 58.578342 -3.962904 -8.549807 1.072917 0.000000
500 49.515316 0.530898 60.397133 -2.169635 -9.985806 0.742725 0.000000
1000 68.311028 0.556385 66.787956 -0.033156 0.000000 0.999851 0.000000
1500 56.972622 0.607735 59.640396 -0.165425 -4.018423 0.908338 0.000000
2000 69.630814 1.005599 67.815140 0.000000 0.000000 0.810074 0.000000
2500 76.627151 0.780004 74.615051 0.000000 0.000000 1.232096 0.000000
3000 75.387054 0.706020 74.033211 -0.212747 0.000000 0.860576 0.000000
3500 67.310196 1.515573 73.372452 -0.816458 -7.912576 1.151209 0.000000
4000 55.262402 0.430560 67.138565 -0.315529 -12.865839 0.874644 0.000000
4500 74.190132 0.625763 72.429504 -0.124340 0.000000 1.259198 0.000000
5000 60.492619 1.619821 58.120884 0.000000 0.000000 0.751914 0.000000
500 79.263390 0.612487 77.756775 0.000000 0.000000 0.894129 0.000000
1000 81.116714 0.930743 78.902313 0.000000 0.000000 1.283661 0.000000
1500 67.024422 1.799648 66.779533 -1.195470 -2.178906 1.819623 0.000000
2000 68.195618 0.551067 68.746178 -2.066617 0.000000 0.964988 0.000000
2500 61.456703 0.756516 59.770348 -0.086455 0.000000 1.016295 0.000000
3000 71.081032 0.443498 69.685921 0.000000 0.000000 0.951614 0.000000
3500 63.594517 0.456872 62.280884 -0.068751 0.000000 0.925515 0.000000
4000 69.131989 0.485248 67.826187 0.000000 0.000000 0.820558 0.000000
4500 75.367897 0.501131 77.155815 -0.926855 -2.355629 0.993438 0.000000
5000 67.049690 0.723317 66.933281 -1.727162 0.000000 1.120254 0.000000
500 50.495426 0.649100 67.653717 -4.254647 -14.384527 0.831782 0.000000
1000 53.778458 0.792986 64.155540 -1.677368 -10.360790 0.868090 0.000000
1500 66.429176 0.332817 65.198296 -0.088333 0.000000 0.986398 0.000000
2000 63.100590 1.338785 65.717155 -0.284736 -5.101487 1.430875 0.000000
2500 76.930435 0.746837 75.118820 0.000000 0.000000 1.064780 0.000000
3000 68.711906 0.547672 67.374344 0.000000 0.000000 0.789894 0.000000
3500 73.494324 0.471435 71.800667 0.000000 0.000000 1.222221 0.000000
4000 61.481068 0.679983 60.048664 -0.128123 0.000000 0.880546 0.000000
4500 70.100426 0.220515 69.035408 0.000000 0.000000 0.844502 0.000000
5000 67.387695 0.820117 65.719543 0.000000 0.000000 0.848041 0.000000
500 57.323715 0.629103 56.424088 -0.468817 0.000000 0.739341 0.000000
1000 62.698589 0.647956 60.980297 0.000000 0.000000 1.070334 0.000000
1500 72.571693 0.602806 71.117393 -0.188247 0.000000 1.039742 0.000000
2000 71.360909 1.026738 73.386658 -1.261927 -2.702989 0.912419 0.000000
2500 51.306370 0.850617 62.033443 -2.690638 -9.907326 1.020276 0.000000
3000 43.206326 3.216420 59.908184 -6.712072 -14.137764 0.931556 0.000000
3500 53.876553 1.707579 63.039898 -3.381822 -8.310226 0.821125 0.000000
4000 71.159462 0.587031 69.613808 0.000000 0.000000 0.958629 0.000000
4500 68.953560 0.345608 67.796722 0.000000 0.000000 0.811222 0.000000
5000 71.663490 0.919738 69.872833 0.000000 0.000000 0.870915 0.000000
500 69.383026 3.439284 68.744095 -0.212304 -3.974981 1.386935 0.000000
1000 63.130917 1.162847 61.135509 0.000000 0.000000 0.832563 0.000000
1500 70.783394 0.255949 69.848457 -0.141875 0.000000 0.820864 0.000000
2000 60.493153 0.523105 60.454285 -1.294537 0.000000 0.810298 0.000000
2500 70.906296 0.758761 69.268852 -0.071259 -0.011311 0.961258 0.000000
3000 66.468407 2.399984 63.014332 -0.191995 0.000000 1.246086 0.000000
3500 64.806244 1.134292 62.923862 0.000000 0.000000 0.748095 0.000000
4000 80.211365 0.539383 78.721596 0.000000 0.000000 0.950383 0.000000
4500 62.129490 0.843187 60.190575 0.000000 0.000000 1.095728 0.000000
5000 77.115974 0.772430 75.397789 0.000000 0.000000 0.945751 0.000000
500 45.607086 0.549073 57.376961 -2.388222 -10.840688 0.909960 0.000000
1000 38.863392 0.364016 51.360825 -2.739368 -11.048245 0.926162 0.000000
1500 50.516426 0.465097 62.623806 -2.874461 -10.705347 1.007334 0.000000
2000 43.442104 0.902863 58.241257 -5.132014 -11.487726 0.917727 0.000000
2500 47.140751 1.396641 65.509827 -4.731856 -16.006401 0.972545 0.000000
3000 49.540508 1.297080 66.335266 -6.174534 -12.930712 1.013409 0.000000
3500 40.598949 0.736523 62.951836 -7.695866 -16.517746 1.124203 0.000000
4000 32.421310 0.474605 55.922901 -5.358271 -19.730133 1.112208 0.000000
4500 31.738796 0.565000 57.549973 -8.522298 -18.813221 0.959342 0.000000
5000 36.277390 0.529150 55.129742 -7.760976 -12.570447 0.949917 0.000000
500 70.461098 1.031374 68.564201 0.000000 0.000000 0.865526 0.000000
1000 69.145111 0.403279 67.789207 -0.082216 0.000000 1.034836 0.000000
1500 67.132538 0.481516 65.818810 0.000000 0.000000 0.832213 0.000000
2000 58.468994 0.701672 64.485428 -0.827776 -6.869252 0.978914 0.000000
2500 68.648430 1.591650 66.219818 0.000000 0.000000 0.836962 0.000000
3000 63.599731 0.420868 62.262913 0.000000 0.000000 0.915949 0.000000
3500 70.023132 0.490680 69.091316 -0.483348 0.000000 0.924482 0.000000
4000 72.505257 0.730612 70.753716 0.000000 0.000000 1.020924 0.000000
4500 55.967495 1.622368 54.549156 -1.075091 0.000000 0.871062 0.000000
5000 56.697437 0.603509 64.445953 -2.595608 -6.531521 0.775104 0.000000
500 69.438629 0.876622 67.781525 0.000000 0.000000 0.780480 0.000000
1000 55.582027 0.254779 64.944305 -3.987340 -6.466146 0.836429 0.000000
1500 75.700287 0.764401 73.673149 0.000000 0.000000 1.262734 0.000000
2000 58.124336 0.558031 56.857403 0.000000 0.000000 0.708901 0.000000
2500 59.538994 0.862652 57.674637 0.000000 0.000000 1.001704 0.000000
3000 63.797169 1.428470 61.578342 0.000000 0.000000 0.790355 0.000000
3500 60.268665 0.997924 68.348267 -0.325922 -9.970979 1.219370 0.000000
4000 55.887085 1.302903 64.562355 -0.472910 -10.364855 0.859589 0.000000
4500 58.597172 0.743648 63.364292 -1.404556 -5.551137 1.444922 0.000000
5000 71.877220 0.569236 70.473602 0.000000 0.000000 0.834381 0.000000
500 67.872322 0.663355 66.276161 0.000000 0.000000 0.932805 0.000000
1000 69.244873 0.961066 67.198898 0.000000 0.000000 1.084904 0.000000
1500 77.800407 0.479035 76.579796 0.000000 0.000000 0.741574 0.000000
2000 69.233070 0.886753 68.248436 -1.131801 0.000000 1.229673 0.000000
2500 64.410583 0.782190 62.835190 0.000000 0.000000 0.793203 0.000000
3000 68.826454 0.598301 67.494545 0.000000 0.000000 0.733602 0.000000
3500 60.447811 0.355131 59.458458 -0.076399 0.000000 0.710625 0.000000
4000 69.303650 0.628287 67.753410 0.000000 0.000000 0.921950 0.000000
4500 73.904648 0.302250 72.630943 0.000000 0.000000 0.971460 0.000000
5000 54.432827 1.401166 57.056297 -0.546692 -4.499930 1.021986 0.000000
500 66.167824 0.276809 65.402855 -0.277026 0.000000 0.765185 0.000000
1000 65.178352 1.263842 62.574055 0.000000 0.000000 1.340452 0.000000
