500 35.029095 0.543920 60.767292 -4.212750 -22.906727 0.837362 0.000000
1000 38.525578 0.466333 60.664730 -3.795053 -19.673460 0.863027 0.000000
1500 26.289719 0.467794 50.393066 -5.615648 -19.929228 0.973737 0.000000
2000 20.139006 0.986724 48.162354 -5.889018 -24.187193 1.066140 0.000000
2500 43.721508 0.588294 63.662460 -5.646692 -15.905586 1.023030 0.000000
3000 25.834690 0.306892 53.620674 -6.773284 -22.156788 0.837196 0.000000
3500 34.118633 0.443764 58.944489 -5.912897 -20.215841 0.859120 0.000000
4000 38.301838 0.635237 57.841835 -4.977240 -16.116322 0.918327 0.000000
4500 39.434700 0.362526 61.703907 -5.641794 -17.907026 0.917085 0.000000
5000 27.781391 0.551115 56.308254 -8.137682 -21.874109 0.933813 0.000000
500 32.705727 0.298537 52.458057 -6.820521 -14.262358 1.032010 0.000000
1000 28.444777 0.390713 46.536469 -6.001628 -13.754625 1.273850 0.000000
1500 33.283886 0.360022 51.367935 -6.203859 -13.292454 1.052237 0.000000
2000 34.981842 0.481409 53.984219 -5.664254 -15.083716 1.264183 0.000000
2500 42.031246 1.711170 53.675484 -4.771293 -10.345607 1.761494 0.000000
3000 40.786842 0.409172 54.758095 -5.251890 -10.323841 1.195305 0.000000
3500 49.880016 0.480078 64.339577 -6.178445 -9.750013 0.988819 0.000000
4000 39.764881 1.392759 54.354725 -3.714045 -13.388449 1.119891 0.000000
4500 38.806763 0.551252 52.442734 -3.033088 -12.056820 0.902681 0.000000
5000 48.982914 0.419278 60.722767 -2.577155 -10.555649 0.973675 0.000000
500 45.530170 0.558316 61.616615 -2.448292 -15.254644 1.058176 0.000000
1000 36.685806 0.563383 53.449608 -1.653814 -16.933693 1.260324 0.000000
1500 34.252403 0.955672 55.777611 -3.041514 -20.540789 1.101425 0.000000
2000 40.034088 0.563245 56.023903 -2.232553 -15.391633 1.071127 0.000000
2500 34.044292 0.487874 54.656425 -2.796058 -19.450905 1.146959 0.000000
3000 42.085030 0.945626 59.005215 -1.978320 -17.090466 1.202978 0.000000
3500 35.032074 0.413951 55.142746 -1.882896 -19.749615 1.107886 0.000000
4000 36.461067 0.487965 54.480339 -2.086756 -17.988136 1.567658 0.000000
4500 33.262814 0.563703 53.670319 -1.960949 -20.123734 1.113476 0.000000
5000 33.500732 0.458500 51.066971 -1.666899 -17.801773 1.443933 0.000000
500 38.520412 0.517367 60.856457 -3.802015 -20.080664 1.029262 0.000000
1000 33.040627 0.369487 56.291264 -5.257661 -19.221949 0.859483 0.000000
1500 30.978497 0.429052 57.846428 -6.636779 -21.536997 0.876791 0.000000
2000 20.862307 0.398693 49.415279 -8.627872 -21.164076 0.840282 0.000000
2500 20.174263 0.891397 46.315525 -8.242251 -19.664455 0.874049 0.000000
3000 22.250214 0.532643 49.977768 -8.269521 -20.831852 0.841175 0.000000
3500 16.410410 0.463697 44.282761 -6.874186 -22.313009 0.851151 0.000000
4000 25.349541 0.461122 52.449623 -8.245695 -20.242832 0.927326 0.000000
4500 21.426172 0.495691 48.956352 -7.910820 -20.878429 0.763380 0.000000
5000 30.266094 0.366791 57.817978 -6.596010 -22.179836 0.857169 0.000000
500 35.474022 0.495589 57.657120 -2.995756 -20.858374 1.175436 0.000000
1000 30.659121 1.809421 51.771236 -3.565236 -20.627062 1.270760 0.000000
1500 39.347351 1.676514 58.279896 -3.246578 -18.896057 1.533578 0.000000
2000 29.744263 2.756549 50.484726 -5.620551 -19.577372 1.700912 0.000000
2500 17.634031 0.512501 43.869270 -5.613314 -22.548708 1.414285 0.000000
3000 23.273716 1.264775 47.102654 -3.570041 -22.922539 1.398868 0.000000
3500 35.753544 0.610283 54.176155 -2.600729 -17.940968 1.508805 0.000000
4000 50.519234 0.975817 62.927990 -2.222651 -12.710579 1.548656 0.000000
4500 39.239841 1.433854 55.388714 -2.209042 -16.876713 1.503029 0.000000
5000 34.745270 0.819244 51.250984 -3.275455 -15.303223 1.253718 0.000000
500 16.417259 1.310211 47.213543 -9.799821 -23.134134 0.827460 0.000000
1000 31.349798 0.494797 56.042728 -9.508442 -16.503218 0.823932 0.000000
1500 38.693645 0.591942 60.046806 -7.963447 -14.880714 0.899060 0.000000
2000 21.862574 0.819064 45.907040 -8.040481 -17.770535 0.947485 0.000000
2500 33.903744 0.711526 58.514587 -6.384038 -19.855381 0.917049 0.000000
3000 18.285730 0.245474 47.072304 -6.953913 -22.840019 0.761888 0.000000
3500 21.829479 0.444368 52.238674 -9.197085 -22.565945 0.909469 0.000000
4000 16.360884 0.905463 44.463837 -8.031359 -21.799839 0.822778 0.000000
4500 24.531052 0.486417 49.592365 -6.916745 -19.580755 0.949769 0.000000
5000 16.687689 0.435395 44.591881 -6.670660 -22.473513 0.804584 0.000000
500 34.181313 0.665205 56.980743 -2.975283 -21.745888 1.256539 0.000000
1000 44.747822 0.458912 60.214497 -2.827906 -14.408194 1.310512 0.000000
1500 42.932030 1.167905 63.152714 -4.587475 -18.021360 1.220244 0.000000
2000 17.383821 1.962421 41.522568 -6.150772 -20.954941 1.004545 0.000000
2500 38.153328 1.406660 57.968918 -4.593790 -17.734690 1.106225 0.000000
3000 39.123432 1.007911 55.474857 -3.979939 -14.404482 1.025082 0.000000
3500 40.519371 1.290424 56.094196 -3.776862 -14.154930 1.066542 0.000000
4000 34.886848 0.953914 57.231049 -5.504364 -18.913797 1.120048 0.000000
4500 35.638485 1.326032 52.311462 -4.719050 -14.369455 1.089495 0.000000
5000 34.483383 0.876075 60.927380 -6.354571 -21.994204 1.028702 0.000000
500 43.121971 0.406801 67.301865 -4.994945 -20.568228 0.976480 0.000000
1000 26.666088 0.564982 50.390652 -6.858830 -18.413248 0.982531 0.000000
1500 46.818874 1.135333 65.869202 -5.130708 -16.101595 1.046643 0.000000
2000 51.070244 0.821099 73.649086 -6.462756 -18.133839 1.196653 0.000000
2500 50.829021 1.044907 70.796608 -4.156502 -18.005308 1.149319 0.000000
3000 48.782139 0.260137 65.856697 -5.435996 -13.070158 1.171459 0.000000
3500 37.649075 1.261995 56.276894 -6.178039 -14.714498 1.002725 0.000000
4000 36.038078 0.566820 59.053429 -5.915031 -18.620625 0.953489 0.000000
4500 48.468483 0.297300 69.360817 -5.683097 -16.522503 1.015966 0.000000
5000 42.765224 1.953521 62.139217 -4.552997 -17.921864 1.147352 0.000000
500 48.906784 0.351110 60.470062 -4.976588 -7.816930 0.879132 0.000000
1000 64.206726 0.569797 74.628883 -2.978546 -8.911182 0.897779 0.000000
1500 46.985218 0.704328 60.479919 -4.468489 -10.575024 0.844488 0.000000
2000 44.650116 0.557617 59.568432 -2.691815 -13.761124 0.977004 0.000000
2500 47.246170 0.519964 57.632763 -3.044197 -8.685553 0.823195 0.000000
3000 54.109745 0.429150 66.184807 -2.431045 -10.930275 0.857114 0.000000
3500 47.278748 0.746248 60.691345 -3.024168 -11.893826 0.759149 0.000000
4000 45.821236 0.488279 61.913643 -3.608653 -13.816956 0.844927 0.000000
4500 55.420986 2.838090 61.294201 -1.841169 -7.839141 0.969001 0.000000
5000 51.816467 1.125972 62.754192 -5.075933 -7.816881 0.829117 0.000000
500 42.143524 0.343892 54.410400 -3.207602 -10.277264 0.874094 0.000000
1000 47.102032 0.364911 57.500561 -3.636570 -7.847075 0.720207 0.000000
1500 42.424328 0.484904 57.405823 -4.926599 -11.329857 0.790054 0.000000
2000 49.760689 0.391758 61.162407 -3.819796 -8.695044 0.721366 0.000000
2500 56.457069 0.444381 55.246464 0.000000 0.000000 0.766225 0.000000
3000 58.299503 0.488178 56.394779 0.000000 0.000000 1.416545 0.000000
3500 61.989094 0.538856 60.203644 0.000000 0.000000 1.246592 0.000000
4000 68.924545 0.477078 67.484329 0.000000 0.000000 0.963132 0.000000
4500 72.037987 1.043033 70.310806 0.000000 0.000000 0.684151 0.000000
5000 57.211361 0.427275 55.779259 0.000000 0.000000 1.004824 0.000000
500 32.880753 0.655062 55.532764 -7.850979 -16.371082 0.914987 0.000000
1000 27.746481 0.405078 53.292240 -7.040945 -19.942488 1.032593 0.000000
1500 32.908577 0.448269 52.890827 -7.163178 -14.383965 1.116623 0.000000
2000 47.038746 0.400285 63.796284 -4.694673 -13.854353 1.391201 0.000000
2500 42.779694 0.544959 58.890926 -3.889458 -13.898628 1.131894 0.000000
3000 40.442165 1.200535 52.752491 -3.338582 -11.494476 1.322196 0.000000
3500 43.363964 0.383009 59.736984 -3.485167 -14.359669 1.088804 0.000000
4000 47.690628 0.928852 59.942364 -2.942133 -11.368125 1.129670 0.000000
